sim_index,success,n_nodes,n_elems,coverage_percent,almen_MPa,V,D_mm,n_shots,pattern_mode,elapsed_s,error
22,True,2601,2500,31.168597421929146,-2348.48768,37.822142040122664,0.439506765562558,46,random,1.4362103000166826,
23,True,2601,2500,90.8045942162525,-3059.244288,49.28765782300775,0.7490207546147615,81,uniform,2.6790338999708183,
24,True,2601,2500,25.014285284501515,-1728.983936,36.559409283426035,0.5836241209474007,32,gradient,1.1353268999955617,
25,True,2601,2500,18.077157165137958,-1544.379776,30.625243163120274,0.3002184246197025,74,bimodal,2.4218507999903522,
26,True,2601,2500,43.93788061995137,-2716.486912,42.20596211617166,0.46407966676354157,56,random,1.833565599983558,
27,True,2601,2500,68.22357437878898,-4055.69536,49.42076757668748,0.5196699905557022,80,bimodal,2.5222242000163533,
28,True,2601,2500,94.16384345700166,-5347.421184,54.81418775937552,0.9194250678538044,97,uniform,3.059039000014309,
29,True,2601,2500,52.39460101130919,-2692.168448,26.75164396239241,0.6544256090000147,86,bimodal,2.7083494999678805,
30,True,2601,2500,67.19340010753012,-2832.212224,33.252958168438646,0.6003748990660678,84,gradient,2.67263990000356,
31,True,2601,2500,11.678088091145467,-1214.698752,56.61101338202012,0.34737478365314317,27,gradient,0.8557833000086248,
32,True,2601,2500,45.61657169110327,-2180.45312,30.60849906311688,0.7005606468304588,48,bimodal,1.4955307999625802,
33,True,2601,2500,43.445797230878156,-2726.964224,40.52747829369335,0.6979438343471895,50,bimodal,1.6426939000375569,
34,True,2601,2500,32.76377915171579,-1481.785344,25.140988522256524,0.9105238399893796,20,random,0.6491324999951757,
35,True,2601,2500,29.877621963040003,-1715.728,36.82823456093036,0.620946889272347,44,sparse,1.4550636999774724,
36,True,2601,2500,50.17829795388029,-2577.499392,31.322158192845933,0.5787657325149679,114,gradient,3.8885828999918886,
37,True,2601,2500,97.46798781436081,-6881.476096,49.645356106474935,0.7631681045617319,112,random,3.8173196999705397,
38,True,2601,2500,34.266121791500545,-1693.017984,42.00163656932536,0.4748151013455543,68,random,2.302536799979862,
39,True,2601,2500,64.40985892819297,-2303.77216,42.55991850029929,0.6775347843445421,50,bimodal,1.7115973000181839,
40,True,2601,2500,33.34746688834063,-2109.624448,50.54644733426512,0.7853904697613163,23,uniform,0.7630807000095956,
41,True,2601,2500,86.04761681143121,-3706.75072,58.39528860367016,0.8375524634449195,45,sparse,1.5521285000140779,
42,True,2601,2500,27.39824524470724,-1909.698432,52.08846169945872,0.6072149078264366,28,random,0.9504860000452027,
43,True,2601,2500,25.52213103029525,-1905.26336,47.830474194531874,0.3306427265472976,47,sparse,1.637852399959229,
44,True,2601,2500,14.467280708751495,-1412.606336,29.289792838585505,0.4806791523409411,28,sparse,0.9563623000285588,
45,True,2601,2500,68.80430636876306,-3829.976064,45.059572993162696,0.669943801619142,91,sparse,3.2152720999438316,
46,True,2601,2500,25.639384190475123,-2186.545664,56.69614968416092,0.3540587552482202,45,random,1.5857984999893233,
47,True,2601,2500,57.26914783697734,-2643.906816,50.96306981248962,0.8275681719837256,31,uniform,1.0861562000354752,
48,True,2601,2500,30.2336439246792,-1629.943552,38.569495529995805,0.7170414430205381,24,random,0.8390592000214383,
49,True,2601,2500,68.60389269382412,-3739.79136,37.69989672966477,0.7152520821188126,72,random,2.5432299000094645,
50,True,2601,2500,73.57073544067399,-3072.9536,52.559794216031825,0.8835685342085079,44,sparse,1.6075612000422552,
51,True,2601,2500,52.21390854676788,-3116.525824,57.98544186946459,0.5149968525521181,51,bimodal,1.8598811000119895,
52,True,2601,2500,82.22736290864509,-4463.005696,46.55170341808515,0.7019584069447045,100,uniform,3.479577300022356,
53,True,2601,2500,64.53419892280736,-2573.827328,25.389444809749317,0.8032374576373907,72,sparse,2.508467300038319,
54,True,2601,2500,81.9888016984421,-3394.969344,32.78580406351633,0.6630059796180676,106,gradient,3.7776182999950834,
55,True,2601,2500,98.60970779041233,-6774.032896,54.12882642092327,0.909451928201439,98,bimodal,3.487272300000768,
56,True,2601,2500,19.92498825694675,-1934.796288,50.4144117487239,0.3118319701350502,82,random,2.988569099979941,
57,True,2601,2500,73.39050554053128,-3676.154112,48.94583461044396,0.627818377752298,114,bimodal,4.161571600008756,
58,True,2601,2500,90.94953989679877,-3496.670208,35.815413019818564,0.9158835264615397,84,bimodal,3.0988025999977253,
59,True,2601,2500,97.82654260070784,-5846.473216,45.57115055332275,0.8782463177391848,101,bimodal,3.671256900008302,
60,True,2601,2500,39.0298257990697,-2373.389312,36.349933444544675,0.3190024743265032,116,sparse,4.124626200005878,
61,True,2601,2500,81.82045376418834,-3779.393792,38.10309990071744,0.8403549327345866,94,random,3.282759499968961,
62,True,2601,2500,57.061782926793946,-2501.572864,46.3262058400241,0.8234413128106256,43,bimodal,1.514500199991744,
63,True,2601,2500,96.59790087421094,-8102.7456,44.60277801634487,0.9945812082017367,77,gradient,2.6691443999879993,
64,True,2601,2500,49.08614432594061,-2861.836288,58.02227084591412,0.66633774039852,23,bimodal,0.8123409999534488,
65,True,2601,2500,67.69096322265723,-3048.948224,26.658701991221488,0.6627555242777108,114,bimodal,3.980066899966914,
66,True,2601,2500,97.56054612598129,-6175.53152,57.3306857277576,0.7849726917870288,93,random,3.2159143000026233,
67,True,2601,2500,30.957495832002245,-2126.771456,39.50160249657883,0.388856811540053,82,bimodal,2.8335100999684073,
68,True,2601,2500,91.63371666074893,-3555.233536,41.952835369629824,0.89382839218716,110,random,3.85953029996017,
69,True,2601,2500,52.53681809237452,-2080.459008,45.313033132548625,0.668796425073612,62,random,2.2632649000152014,
70,True,2601,2500,39.83667003840408,-1563.36256,38.32571958253,0.8066640956384031,23,sparse,0.8635816999594681,
71,True,2601,2500,43.30977079616947,-2031.39712,33.86947871030559,0.669277184952498,59,random,2.0951331999967806,
72,True,2601,2500,12.281627895756465,-1653.519104,54.324285706583,0.3046725858748865,27,uniform,0.9786428000079468,
73,True,2601,2500,70.06573582126452,-4900.204544,42.24226662508675,0.5123572765030012,117,sparse,4.1768142999499105,
74,True,2601,2500,80.20067662550191,-3825.10464,56.30323939536176,0.6645046651273439,97,random,3.472766499966383,
75,True,2601,2500,18.169132706706893,-1607.179136,32.465208853416925,0.40719033278096683,55,random,1.9646554999635555,
76,True,2601,2500,98.36787164752266,-7321.734656,53.22160282051234,0.9898663143231479,118,random,3.9235996999777853,
77,True,2601,2500,91.90301332142857,-5722.01728,52.50763079898726,0.6858203690602207,107,bimodal,3.1967151000280865,
78,True,2601,2500,63.405355991346504,-2695.940864,39.66020807406127,0.9405947126526516,38,sparse,1.0692175999865867,
79,True,2601,2500,18.827345486921445,-1986.964992,57.18608355818993,0.3501358247645601,52,uniform,1.3762783999554813,
80,True,2601,2500,32.02590156076162,-2616.85248,50.77719659702088,0.312893157778483,66,gradient,1.8416590000269935,
81,True,2601,2500,24.696173308004386,-1500.379136,40.19396518869712,0.44813982607517067,61,random,1.7217994999955408,
82,True,2601,2500,99.6343609790164,-7656.710144,59.91735633348428,0.8983515642485482,119,sparse,3.551704100042116,
83,True,2601,2500,15.200979968766859,-1405.854592,36.07450119478506,0.33122340177337156,60,bimodal,1.7774481999804266,
84,True,2601,2500,87.03776514496688,-5406.113792,50.623438362477046,0.9301425639122846,73,sparse,2.185552299953997,
85,True,2601,2500,49.79722557105788,-2291.430144,26.551304692384978,0.6302382968485282,83,gradient,2.4814600000390783,
86,True,2601,2500,16.050688138983528,-1979.004544,46.541181140002436,0.4227479704723322,30,bimodal,0.896280899993144,
87,True,2601,2500,95.19828304951905,-6595.2,44.9764750645362,0.8484775169084657,92,gradient,2.8466126999701373,
88,True,2601,2500,76.64521576224435,-2980.132352,32.21858584264476,0.7922312882163677,108,random,3.2869149000034668,
89,True,2601,2500,50.289632076133294,-2317.760512,45.15219996335115,0.83895718776059,34,uniform,1.0587261999608018,
90,True,2601,2500,59.36966063205967,-2354.221312,38.03164729451365,0.777327975273949,52,gradient,1.6232140000211075,
91,True,2601,2500,85.17683135069795,-3078.088192,34.907907018374246,0.9371756812904487,102,bimodal,3.0774962000432424,
92,True,2601,2500,25.74182264560423,-2085.574528,46.03025036647834,0.35309630182385426,60,bimodal,1.8157899000216275,
93,True,2601,2500,62.391841502982984,-2954.038016,59.49216317232892,0.6802247011656233,45,gradient,1.348148500022944,
94,True,2601,2500,66.33287273040797,-2518.176512,33.3884823942921,0.8520851313558963,69,uniform,2.0528931000153534,
95,True,2601,2500,92.48440203640237,-4155.645952,43.95097775867775,0.9393152265903435,69,bimodal,2.080171199981123,
96,True,2601,2500,93.97900386316996,-6194.218496,50.52091577880696,0.8137227222718069,114,gradient,3.405941699980758,
97,True,2601,2500,61.59734695957493,-2941.403392,48.599569200264185,0.6026178710316047,72,sparse,2.155901099962648,
98,True,2601,2500,82.42622802472957,-2980.020736,58.02794393541283,0.8959316420869206,33,bimodal,1.011065199971199,
99,True,2601,2500,83.47368900525099,-5658.384384,42.711073609193804,0.6955641422491418,115,sparse,3.315409400034696,
100,True,2601,2500,80.4234540961091,-3632.975104,54.22435706757031,0.7175878188775211,64,uniform,1.8666584999882616,
101,True,2601,2500,48.376995811055444,-2216.84608,58.023637696369384,0.5515947233391012,60,gradient,1.782606000022497,
102,True,2601,2500,36.29245121482878,-1854.80896,30.59969007515063,0.7101604603881592,48,bimodal,1.3958008000045083,
103,True,2601,2500,42.92927675336683,-3132.7808,35.94391314530316,0.4570227558382333,74,sparse,2.158836800022982,
104,True,2601,2500,71.10159504097048,-3080.816384,54.34976843293374,0.7845037040391429,38,uniform,1.0899424999952316,
105,True,2601,2500,98.68141520117948,-5980.683776,47.33683667605406,0.9940218428368809,84,gradient,2.4649406000389718,
106,True,2601,2500,49.642737173788795,-2824.543744,59.384274941216745,0.32828010702556,100,gradient,2.9680514999781735,
107,True,2601,2500,50.48958329046375,-2482.898176,47.69875717900902,0.634381998525305,48,random,1.428004100045655,
108,True,2601,2500,52.81239233828674,-3059.774976,54.95978360650082,0.7425926086886963,23,bimodal,0.6987292999983765,
109,True,2601,2500,58.89343475981514,-2427.775232,44.03097871212228,0.8889861919058235,40,bimodal,1.2174949999898672,
110,True,2601,2500,77.06731450850725,-3928.03072,57.5672484028605,0.6587064468638439,90,gradient,2.703894600039348,
111,True,2601,2500,20.289202785272387,-1698.63616,30.37814745833165,0.41851231067127737,56,random,1.6740199000341818,
112,True,2601,2500,74.96278355311574,-3282.000896,29.076065455267937,0.8909075010900163,97,uniform,2.900229499966372,
113,True,2601,2500,24.73655106491499,-1966.828672,27.470233719819543,0.4056082649228283,60,random,1.7986164000467397,
114,True,2601,2500,32.712622277410155,-2539.514368,50.476089607838986,0.3995113819897591,61,random,1.871332699956838,
115,True,2601,2500,72.77917175218485,-3496.795392,49.5818308466073,0.7225963500257443,68,sparse,2.0179544999846257,
116,True,2601,2500,76.94501331788881,-3491.280896,31.03294180549761,0.9138454802456557,101,sparse,3.0230439000297338,
117,True,2601,2500,49.13721994161499,-3202.503424,55.6254116025851,0.41051668999471325,102,bimodal,3.055809899989981,
118,True,2601,2500,99.35834631577356,-6080.052736,57.57413756188091,0.9562933417613527,104,bimodal,3.1316739000030793,
119,True,2601,2500,83.31936780361295,-3394.67904,58.46841397811134,0.8124785487344272,76,uniform,2.27792209998006,
120,True,2601,2500,18.43305963455616,-2624.746496,54.88095457464546,0.3399489737052976,34,random,1.0288160999771208,
121,True,2601,2500,58.64179012736077,-2791.521024,47.14855330868348,0.5085317316617951,119,gradient,3.506058099970687,
122,True,2601,2500,16.395052323882464,-1835.902464,53.88734019482922,0.42293680077927637,22,bimodal,0.6851072999997996,
123,True,2601,2500,21.6481519345723,-1698.283648,48.88231521368502,0.33767471316155584,45,uniform,1.3325173000339419,
124,True,2601,2500,46.91771237535056,-2911.437824,52.483858991362126,0.8501015502683481,30,random,0.9057365999906324,
125,True,2601,2500,82.3902254610325,-3724.71424,54.81123192603056,0.6455549824687689,91,uniform,2.648028699972201,
126,True,2601,2500,93.59273421163469,-3850.52416,25.216162658903077,0.9592306751909552,104,sparse,3.0423701999825425,
127,True,2601,2500,42.5516105418429,-2566.695168,27.18632987066806,0.44674295306289463,113,sparse,3.3067334999796003,
128,True,2601,2500,40.7674995696694,-2471.820544,48.07127553267486,0.6304813759903974,34,gradient,1.010155699972529,
129,True,2601,2500,39.90304072913342,-2841.293568,38.451073015904406,0.46373271488841733,106,sparse,3.172372600005474,
130,True,2601,2500,29.926468618383584,-2581.221632,40.864813868044294,0.35462368662920124,77,gradient,2.2731406000093557,
131,True,2601,2500,87.80059344013603,-4005.201664,47.62622355862867,0.7208042412098813,114,uniform,3.422662800003309,
132,True,2601,2500,68.65312872012049,-3511.432192,29.991046355558858,0.863266088187707,81,sparse,2.4402753000031225,
133,True,2601,2500,89.81593856815462,-4313.012224,59.130294386602976,0.6585437216861485,104,gradient,3.0831951000145636,
134,True,2601,2500,66.54978079211953,-2773.615872,58.89653693940633,0.6529840205994344,59,random,1.7637284999946132,
135,True,2601,2500,25.22335864166144,-1782.776448,44.18813422711047,0.49652429959176203,46,sparse,1.3759202000219375,
136,True,2601,2500,17.9338961992051,-1523.698816,29.460470732197656,0.34915711002741806,51,bimodal,1.4942782000289299,
137,True,2601,2500,34.425849285631514,-2484.160512,55.03637180481799,0.4925320211016655,39,random,1.125461700023152,
138,True,2601,2500,86.4074821337763,-5345.175552,45.05920645374523,0.8497944273527639,84,sparse,2.415547800017521,
139,True,2601,2500,71.05157085778688,-4061.14816,39.5866875712552,0.7046499206768035,60,uniform,1.7415602000546642,
140,True,2601,2500,52.22289030709572,-2497.963776,48.36670174774507,0.734946263812493,43,bimodal,1.2330252000247128,
141,True,2601,2500,99.2499724899372,-5951.34464,50.770377758583095,0.9981542777340573,79,uniform,2.269639600010123,
142,True,2601,2500,19.256942562823642,-1221.750528,25.780152297939832,0.37524379973060423,86,sparse,2.5474834999768063,
143,True,2601,2500,92.90506326244795,-4083.58912,39.466205591415104,0.9837544703558473,91,random,2.7234446999500506,
144,True,2601,2500,23.88011905535654,-2044.354048,52.74666439997333,0.34178115658464153,49,uniform,1.4712502000038512,
145,True,2601,2500,46.654828160281994,-2522.932736,46.02206948058447,0.488020648723942,97,bimodal,2.876144399982877,
146,True,2601,2500,60.754646069985554,-2510.525696,53.01764149582608,0.5653319419669444,68,bimodal,1.9965169000206515,
147,True,2601,2500,96.05408583328939,-6899.5328,59.632033845875455,0.8474833511547583,109,gradient,3.226237300026696,
148,True,2601,2500,44.33093369345443,-2616.56064,47.31072366432099,0.6849769991844238,41,random,1.205766900035087,
149,True,2601,2500,49.41864849518449,-2956.10752,27.87089949492616,0.482776177622322,108,random,3.2506842999719083,
150,True,2601,2500,52.280425554688016,-1822.38528,25.168771541981386,0.9515509123922787,52,bimodal,1.57590179995168,
151,True,2601,2500,35.54650999231092,-2989.80224,42.212784485999535,0.5520990522073865,52,random,1.582669099967461,
152,True,2601,2500,20.477162315594576,-2278.148864,32.64864455768729,0.48240918830365265,26,gradient,0.7825995999737643,
153,True,2601,2500,85.7131236265174,-3807.510272,57.73125711815112,0.680833930064502,67,sparse,2.002634099975694,
154,True,2601,2500,88.4755801608019,-3401.388288,45.43463291847458,0.7616289360907305,83,uniform,2.507114599982742,
155,True,2601,2500,71.77757627250709,-3066.72,35.901793975857785,0.8814109173561008,53,random,1.5814841000246815,
156,True,2601,2500,9.759884480633541,-1287.876992,29.855203648134378,0.303122900949187,34,uniform,0.9980557999806479,
157,True,2601,2500,41.42058367494451,-1355.555584,34.20821007604874,0.9033873457438334,23,uniform,0.6880117999971844,
158,True,2601,2500,74.02170864844963,-3567.681024,58.91960136235023,0.8451724009220505,45,gradient,1.3533434999990277,
159,True,2601,2500,89.33862964112771,-4547.435008,53.34793783741773,0.7034815352887487,99,bimodal,2.966054799966514,
160,True,2601,2500,34.7591148036935,-2191.013888,44.41099722686987,0.7129528091700892,22,random,0.6576696000411175,
161,True,2601,2500,68.61169069099168,-2201.224448,41.40133621511674,0.8062921661467957,45,bimodal,1.3798072999925353,
162,True,2601,2500,33.33850486313486,-1801.088256,27.510123268846193,0.46335468474414976,100,sparse,3.0490553000126965,
163,True,2601,2500,21.65177567632214,-1620.57984,53.232438959100506,0.31910255009548916,62,random,1.8794569000019692,
164,True,2601,2500,50.367025778703464,-2287.230976,27.556409781005875,0.5488576328108087,99,uniform,2.971531099989079,
165,True,2601,2500,37.07547132344708,-2116.139776,41.19385966808973,0.7041748066242142,36,sparse,1.1002131999703124,
166,True,2601,2500,29.284185187006205,-1886.288768,50.06844439483878,0.4185792612231469,60,bimodal,1.8335247000213712,
167,True,2601,2500,69.74898988878945,-2346.846464,29.047901254810053,0.7546512263116771,100,uniform,2.9753469999996014,
168,True,2601,2500,11.462916123994049,-1566.040064,34.45786025690884,0.3271740175498351,54,sparse,1.6205525000113994,
169,True,2601,2500,75.18114243489443,-3103.899136,41.677507760850574,0.8336031213375386,61,random,1.794966800021939,
170,True,2601,2500,77.77619032034409,-3892.685312,52.5596475735982,0.9709193877496741,51,sparse,1.504925400018692,
171,True,2601,2500,60.77240594225549,-1889.288704,28.587301683840906,0.8313109442122263,64,bimodal,1.8958879999700002,
172,True,2601,2500,41.457287459683116,-1641.451776,30.958028433774402,0.946161444421097,27,bimodal,0.8019032999873161,
173,True,2601,2500,69.80509609495604,-2789.007104,27.39072435631899,0.654331430029108,111,gradient,3.253999400010798,
174,True,2601,2500,93.1409743601512,-5744.578048,57.22629112480225,0.8827137139930923,105,gradient,3.128578799951356,
175,True,2601,2500,46.81075577129011,-1933.284736,44.71480034437081,0.6684422061378295,28,uniform,0.8510547999758273,
176,True,2601,2500,44.28082656330156,-2713.384192,56.80787998549228,0.4036568612638006,111,sparse,3.275910400028806,
177,True,2601,2500,17.62762105046043,-1521.978496,42.00992822161512,0.5194399187942592,24,gradient,0.7080576000153087,
178,True,2601,2500,36.4589994654076,-2507.407872,51.628964921612706,0.33248709630901035,65,random,1.9001567999948747,
179,True,2601,2500,81.22026826237628,-4043.91808,57.13243350255817,0.9582754889963812,57,uniform,1.6872433999669738,
180,True,2601,2500,89.21767585265528,-4247.720448,45.161972309786044,0.767674211622084,114,bimodal,3.303075500007253,
181,True,2601,2500,83.16606308292907,-4286.381824,52.51802426981297,0.712363182132339,84,random,2.407569900038652,
182,True,2601,2500,40.87285320575709,-1983.550208,30.80920481064564,0.5229242862972838,80,bimodal,2.3092987000127323,
183,True,2601,2500,97.19313147234962,-5378.194432,58.300628637415564,0.931842309802508,106,uniform,3.090656600019429,
184,True,2601,2500,39.273772805511385,-1723.4656,25.622358077122996,0.7085595819002971,66,random,1.9844125999952666,
185,True,2601,2500,24.511176791530044,-1099.391488,32.68523344186284,0.6756861543122031,22,bimodal,0.6584299000096507,
186,True,2601,2500,74.26719989956214,-2352.196096,44.153905152417984,0.7443213984217024,94,random,2.7995852999738418,
187,True,2601,2500,36.39957127201987,-1710.788864,33.89720879496876,0.5450711273848011,59,bimodal,1.7562287999899127,
188,True,2601,2500,63.83468644660819,-2117.147136,28.36388413327647,0.8037018358326704,92,random,2.71074160002172,
189,True,2601,2500,36.07691075467251,-2554.49216,42.040215542998865,0.3984462525734129,85,sparse,2.519692200003192,
190,True,2601,2500,15.30138407885615,-1973.667968,43.60754400271651,0.358191814047515,54,random,1.6165583000401966,
191,True,2601,2500,94.43896909391944,-4942.464512,59.040693668347494,0.8552748431466448,61,bimodal,1.8111180000123568,
192,True,2601,2500,91.07505007119656,-3502.304,48.06652847883725,0.7240073296314002,79,uniform,2.3330650000134483,
193,True,2601,2500,31.82616638342264,-2181.348608,42.71034632626369,0.4762996324767571,60,uniform,1.7766468999907374,
194,True,2601,2500,83.1570145494663,-3031.43296,55.265525993385836,0.9061488870445297,42,gradient,1.264391999982763,
195,True,2601,2500,10.952702698167538,-1206.320384,26.202263597920297,0.3589687534876969,55,bimodal,1.6636370999622159,
196,True,2601,2500,33.389709881611985,-2014.554624,55.87147296266077,0.5919360125318345,32,sparse,0.9459941000095569,
197,True,2601,2500,82.20633226893418,-4461.274624,57.70981484040101,0.8497993190971422,67,gradient,1.9577695000334643,
198,True,2601,2500,66.14193014972646,-3854.768384,52.95050779451431,0.8750976849898494,24,gradient,0.7074824000010267,
199,True,2601,2500,82.20677757628992,-6139.977216,48.58785187124398,0.7248614878484737,60,uniform,1.8001372999860905,
200,True,2601,2500,91.32162312859116,-4061.55008,47.639195028769834,0.764743979965589,74,uniform,2.1993950000032783,
201,True,2601,2500,87.25254015151397,-4851.56608,59.67568107077031,0.675643329507148,98,gradient,2.945885199995246,
202,True,2601,2500,30.514299607988182,-1772.740992,37.12006249733098,0.6105591355820863,43,random,1.2910503999446519,
203,True,2601,2500,66.40658504967118,-2963.029248,52.33300672986681,0.5410156200780024,64,bimodal,1.925779900047928,
204,True,2601,2500,84.23842955758616,-2658.492416,43.775228245871396,0.8683825755788361,80,bimodal,2.377782700001262,
205,True,2601,2500,54.571589298222364,-2843.79648,56.78649652839373,0.45964220584632576,108,uniform,3.1520505999797024,
206,True,2601,2500,21.110237624997787,-1533.21344,55.17032931529612,0.5719059883591564,24,bimodal,0.6917605999624357,
207,True,2601,2500,57.93369051485979,-3887.41504,34.6689810146881,0.6463765586210398,102,gradient,3.0224160999641754,
208,True,2601,2500,53.43956105557086,-2176.698368,58.397775824690264,0.7773533651356858,22,gradient,0.6455420000129379,
209,True,2601,2500,72.10857467364491,-2495.275264,34.9765749414339,0.7086833388131065,109,uniform,3.2457477999851108,
210,True,2601,2500,92.71083066609374,-4475.564032,50.265766911773596,0.7786176682786329,105,random,3.142075299983844,
211,True,2601,2500,67.3412500563607,-3504.608,40.63487992635055,0.5643338534403305,88,random,2.611095200001728,
212,True,2601,2500,16.401620966968622,-1880.161536,45.03945676381477,0.5064926831884077,20,random,0.5920674999943003,
213,True,2601,2500,52.564304417695375,-3849.61408,47.78012375372798,0.793873350368931,30,bimodal,0.9006887000286952,
214,True,2601,2500,54.64710844841414,-2138.088192,28.307695084965594,0.5948131754206221,68,sparse,2.0527928000083193,
215,True,2601,2500,33.37575666117463,-2493.846272,56.88355327242492,0.33216159042065013,118,sparse,3.5275561999878846,
216,True,2601,2500,66.86339083689383,-2686.656256,57.190802220557416,0.811073937373234,34,gradient,1.0100342000368983,
217,True,2601,2500,84.75790783869411,-4550.639616,55.05024240023343,0.8075463624188928,81,random,2.4275319000007585,
218,True,2601,2500,88.02593596349492,-4870.601216,59.3172871857977,0.7187033393491989,112,random,3.385930000047665,
219,True,2601,2500,40.25661297330589,-2820.4672,49.08326099398934,0.505429192696371,67,sparse,2.033306500001345,
220,True,2601,2500,41.40662586500707,-2626.533632,56.172477019166685,0.4263711241292576,90,sparse,2.69302779994905,
221,True,2601,2500,18.56328479390078,-1266.941312,40.9228765935479,0.48381061806377795,37,random,1.1156053000013344,
222,True,2601,2500,79.98044852275925,-4263.675392,38.202313595519016,0.7925497584375196,103,sparse,3.086124099965673,
223,True,2601,2500,63.164154702431695,-3229.753344,56.03581174787715,0.5868704019035124,77,bimodal,2.326033500023186,
224,True,2601,2500,17.852307102320854,-1917.843968,43.93003673152206,0.47728334380237036,28,uniform,0.8646426000050269,
225,True,2601,2500,23.336179142270097,-1532.277248,46.08850139895037,0.6028603298108811,29,bimodal,0.8763746999902651,
226,True,2601,2500,84.98947499826743,-4911.647232,48.52093693130979,0.7910422110665608,111,sparse,3.3892727000056766,
227,True,2601,2500,76.8750152799598,-3187.748608,42.39016408200025,0.6431391317578556,82,bimodal,2.5300800999975763,
228,True,2601,2500,48.809647790227295,-2264.930304,48.149327104460376,0.6157863087958972,48,bimodal,1.4932150999666192,
229,True,2601,2500,98.0156751240605,-5678.3872,55.84548415471653,0.9415493949412389,65,bimodal,2.001947899989318,
230,True,2601,2500,16.847750448101518,-1468.194816,25.28909832724445,0.6612306910605379,29,sparse,0.9152515000314452,
231,True,2601,2500,71.37300100037407,-3231.678464,44.171879253628774,0.909352581943699,33,gradient,1.1742565999738872,
232,True,2601,2500,90.30987286135198,-3706.52928,45.28444383589911,0.7675813490758167,119,bimodal,4.293941200012341,
233,True,2601,2500,77.62808318044605,-2647.20256,28.30798623582141,0.7052905810889128,98,gradient,3.5848890999914147,
234,True,2601,2500,88.237788976056,-4248.79232,53.01471212084641,0.6155851060327111,116,bimodal,4.182838300010189,
235,True,2601,2500,41.83842244092997,-2539.75168,42.46228557629921,0.3490855289613524,92,uniform,3.3360590999946,
236,True,2601,2500,55.999295492503684,-3068.047872,53.96714749833778,0.5203345111954704,98,random,3.5415441999793984,
237,True,2601,2500,10.034601920331877,-1416.957696,41.717886650573206,0.35874371767145097,20,random,0.7668324999976903,
238,True,2601,2500,77.26871887314452,-3480.068096,39.41622043326023,0.8976706389335943,83,gradient,2.971698399982415,
239,True,2601,2500,25.856042067824482,-2034.00448,25.530822344372478,0.470141943165792,81,gradient,2.9014649000018835,
240,True,2601,2500,26.620298338252823,-1972.4736,48.06899706975145,0.3103095454096504,70,gradient,2.531269999977667,
241,True,2601,2500,24.339242599919253,-1227.746944,32.719147161280965,0.5485831110956264,44,gradient,1.557764799974393,
242,True,2601,2500,88.46407201376543,-3845.806336,28.024366833467283,0.9101751656754907,114,uniform,4.129000699962489,
243,True,2601,2500,79.8996278462471,-3254.506496,41.466838410480186,0.9149106905225771,76,sparse,2.766604600008577,
244,True,2601,2500,46.65107908273215,-1797.539072,28.2254540662711,0.612418077256573,68,random,2.452619199990295,
245,True,2601,2500,80.62954992302322,-2845.389056,39.26362761867601,0.6280310753261795,98,uniform,3.5494758000131696,
246,True,2601,2500,30.53831264145117,-1439.904768,33.834366359492336,0.5229914301726384,63,random,2.274361699994188,
247,True,2601,2500,64.31379849680788,-3043.35488,51.55145489399311,0.8189585731539755,42,gradient,1.5362172999884933,
248,True,2601,2500,98.77934199889738,-5959.42656,47.88053643269974,0.8109087020015497,120,random,4.959389400028158,
249,True,2601,2500,93.13214668139742,-4979.621888,58.21908015752102,0.9882276346894349,83,uniform,3.440294999978505,
